14,81.598
580,77.556
896,96.507
905,45.496
163,121.333
295,17.005
453,63.165
717,50.019
751,65.254
1027,63.198
1051,48.537
1130,106.066
1184,19.587
96,31.324
365,48.636
775,93.502
930,47.571
949,49.517
951,80.928
1006,93.352
1170,81.809
25,57.748
985,75.123
1197,90.157
727,54.009
306,19.642
41,80.050
77,81.816
97,62.430
477,48.518
568,47.999
414,74.104
585,109.566
63,102.427
146,64.959
868,63.294
957,96.844
1040,96.354
1180,46.580
1019,42.162
186,89.531
651,117.831
776,121.055
781,73.249
1199,55.324
6,93.414
52,79.948
91,45.893
722,49.138
1068,29.808
64,42.168
263,45.221
831,105.869
454,18.083
321,97.653
780,64.353
883,77.568
1004,81.734
1060,81.807
212,72.534
794,121.393
898,98.291
1133,17.017
112,30.647
228,64.720
522,33.000
583,33.657
618,33.788
911,81.801
1014,33.800
382,101.957
655,53.970
373,83.357
981,117.799
190,93.859
467,97.654
918,63.186
45,106.008
476,75.324
630,60.750
109,97.539
527,94.631
572,62.793
859,62.976
1158,46.100
441,59.631
1041,42.322
176,20.022
89,94.246
712,32.725
1087,49.837
594,118.168
923,115.583
1003,68.389
329,21.699
50,63.318
103,81.615
526,80.892
760,78.439
819,30.904
436,60.462
947,18.628
