14,65.385
580,94.288
896,77.869
905,95.085
163,120.706
556,17.758
12,97.686
577,33.624
726,46.856
1083,95.679
1139,97.050
62,45.038
540,55.430
1113,105.632
969,116.364
230,20.433
408,96.311
987,61.445
1168,65.075
315,85.632
927,88.947
828,67.238
250,21.950
126,64.576
288,80.857
342,31.088
806,29.912
838,79.291
874,31.106
119,42.468
164,91.837
266,90.963
497,18.916
146,31.380
868,96.079
957,32.949
1040,81.611
1180,45.754
1019,44.801
186,69.637
651,86.743
776,118.445
974,21.194
229,45.565
635,81.490
699,30.462
1037,46.617
1075,31.542
194,45.596
863,18.691
4,97.156
15,93.907
48,46.716
389,30.000
485,77.618
555,46.125
814,77.968
272,62.474
488,81.791
1110,79.245
997,75.226
1102,105.444
897,99.345
211,93.616
294,79.443
456,80.851
529,95.823
708,77.899
716,78.154
850,65.673
1031,64.586
742,46.002
18,17.320
109,96.547
527,30.058
572,96.170
859,95.720
1158,49.710
441,109.618
1041,77.210
205,16.752
589,81.283
784,48.352
852,62.487
920,65.498
938,65.461
984,81.568
47,46.012
1156,109.285
1115,21.338
50,62.032
103,93.732
526,49.791
760,65.748
819,93.453
436,91.140
67,21.780
