115,13.493
790,14.727
1183,15.772
273,14.589
617,14.378
230,12.253
408,32.208
987,32.817
1168,32.903
315,56.430
927,57.486
828,70.021
377,14.525
201,15.952
222,14.735
692,15.193
26,14.675
1046,14.179
383,16.146
404,15.056
1024,14.830
6,31.099
52,33.128
91,33.040
722,33.862
1068,33.777
64,46.061
263,28.765
831,42.225
505,56.039
664,66.414
537,15.319
548,15.022
11,31.278
440,32.870
584,16.480
587,31.063
1147,31.944
101,67.529
562,15.352
191,13.093
36,33.746
269,31.758
470,30.266
570,17.577
678,29.747
825,41.407
110,52.584
713,65.803
804,68.480
167,13.930
187,32.416
744,15.080
384,15.010
145,15.134
181,16.276
254,14.675
574,30.330
1000,31.496
1054,32.947
1071,15.366
1124,32.487
518,43.777
545,27.686
170,52.932
800,69.734
709,13.028
131,32.941
216,31.696
402,33.871
563,33.366
379,45.013
417,42.929
429,41.587
446,57.414
523,52.642
749,54.187
1160,52.908
367,13.435
682,14.131
247,13.534
50,30.113
103,31.564
526,33.023
760,33.531
819,32.906
436,45.880
700,12.835
